VIN (1-10),State,Model Year,Make,Model,Electric Vehicle Type,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Electric Range,2020 Census Tract
1N4AZ0CP3G,WA,2016,NISSAN,LEAF,BEV,True,84,53011040603
KM8KRDAF8P,WA,2023,HYUNDAI,IONIQ 5,BEV,False,0,53033001100
5YJSA1E47H,WA,2017,TESLA,MODEL S,BEV,True,210,53033022501
WBAJB1C58J,WA,2018,BMW,530E,PHEV,False,14,53033022300
WBY73AW0XN,WA,2022,BMW,I4,BEV,False,0,53033023801
1N4BZ0CP6G,WA,2016,NISSAN,LEAF,BEV,True,84,53035090800
WMEEJ9AA1F,WA,2015,SMART,FORTWO ELECTRIC DRIVE,BEV,True,68,53033000500
KNDCC3LG6L,WA,2020,KIA,NIRO,BEV,True,239,53033020402
4JGDM4EB7P,WA,2023,MERCEDES-BENZ,EQS-CLASS SUV,BEV,False,0,53033029207
1G1FZ6S0XP,WA,2023,CHEVROLET,BOLT EUV,BEV,False,0,53033022603
KM8K23AG4P,WA,2023,HYUNDAI,KONA ELECTRIC,BEV,False,0,53033028200
KMUKEDTB3P,WA,2023,GENESIS,GV60,BEV,False,0,53033007700
5YJXCBE21G,WA,2016,TESLA,MODEL X,BEV,True,200,53033004401
KNDCR3L11P,WA,2023,KIA,NIRO,BEV,False,0,53033022401
1GYKPMRK1P,WA,2023,CADILLAC,LYRIQ,BEV,False,0,53033002600
2C4RC1L74P,WA,2023,CHRYSLER,PACIFICA,PHEV,True,32,53033028200
1G1RD6S55K,WA,2019,CHEVROLET,VOLT,PHEV,True,53,53077002801
1N4BZ1CP5K,WA,2019,NISSAN,LEAF,BEV,True,150,53033025008
5YJXCBE41G,WA,2016,TESLA,MODEL X,BEV,True,200,53035091302
3FMTK3SU0N,WA,2022,FORD,MUSTANG MACH-E,BEV,False,0,53033005600
5YJXCBE23K,WA,2019,TESLA,MODEL X,BEV,True,289,53033022401
5YJXCAE20J,WA,2018,TESLA,MODEL X,BEV,True,238,53033024800
7FCTGAAA1P,WA,2023,RIVIAN,R1T,BEV,False,0,53035090202
YV4BC0ZX6H,WA,2017,VOLVO,XC90,PHEV,False,14,53011040610
JTMABABA8P,WA,2023,SUBARU,SOLTERRA,BEV,False,0,53033028200
1G1RB6E48E,WA,2014,CHEVROLET,VOLT,PHEV,True,38,53011040905
WDC0G5EB5K,WA,2019,MERCEDES-BENZ,GLC-CLASS,PHEV,False,10,53033023401
YV4BR0CL0K,WA,2019,VOLVO,XC90,PHEV,False,17,53033004000
JTMAB3FV7P,WA,2023,TOYOTA,RAV4 PRIME,PHEV,True,42,53011040403
KNDRMDLH0P,WA,2023,KIA,SORENTO,PHEV,True,32,53033029407
YV4BR0DM5N,WA,2022,VOLVO,XC60,PHEV,False,18,53035090700
5YJ3E1EC6M,WA,2021,TESLA,MODEL 3,BEV,False,0,53033025804
2C4RC1N79L,WA,2020,CHRYSLER,PACIFICA,PHEV,True,32,53033022603
1FADP5CU9F,WA,2015,FORD,C-MAX,PHEV,False,19,53033000102
KNDCE3LG9N,WA,2022,KIA,NIRO,BEV,False,0,53033004703
5YJ3E1EAXL,WA,2020,TESLA,MODEL 3,BEV,True,266,53033000202
1G1FX6S04J,WA,2018,CHEVROLET,BOLT EV,BEV,True,238,53011041800
WB523CF01N,WA,2022,BMW,IX,BEV,False,0,53033024704
5YJ3E1EA0K,WA,2019,TESLA,MODEL 3,BEV,True,220,53033007301
WVGUNPE22M,WA,2021,VOLKSWAGEN,ID.4,BEV,False,0,53033010002
KM8S7DA22P,WA,2023,HYUNDAI,SANTA FE,PHEV,True,30,53033009701
1G1FX6S09J,WA,2018,CHEVROLET,BOLT EV,BEV,True,238,53033009300
5YJXCDE23J,WA,2018,TESLA,MODEL X,BEV,True,238,53033032401
1N4BZ1CV8N,WA,2022,NISSAN,LEAF,BEV,False,0,53033020500
3C3CFFGE8H,WA,2017,FIAT,500,BEV,True,84,53033023404
JTDKAMFP1N,WA,2022,TOYOTA,PRIUS PRIME,PHEV,False,25,53035090902
5YJSA1E27L,WA,2020,TESLA,MODEL S,BEV,True,330,53033006300
WBY1Z4C54F,WA,2015,BMW,I3,PHEV,True,72,53033024905
KNDCR3L10P,WA,2023,KIA,NIRO,BEV,False,0,53033032324
KM8K33AG5N,WA,2022,HYUNDAI,KONA ELECTRIC,BEV,False,0,53011041600
1G1FY6S04N,WA,2022,CHEVROLET,BOLT EV,BEV,False,0,53033000202
JA4T5VA95P,WA,2023,MITSUBISHI,OUTLANDER,PHEV,True,38,53033021100
3FA6P0PU2G,WA,2016,FORD,FUSION,PHEV,False,19,53031950501
WAUUPBFF7H,WA,2017,AUDI,A3,PHEV,False,16,53011040403
5YJSA1CG7D,WA,2013,TESLA,MODEL S,BEV,True,208,53033007800
5YJXCAE2XJ,WA,2018,TESLA,MODEL X,BEV,True,238,53033032213
KNDC3DLC2N,WA,2022,KIA,EV6,BEV,False,0,53033024400
5YJYGDEF7M,WA,2021,TESLA,MODEL Y,BEV,False,0,53033022001
WA1LAAGEXK,WA,2019,AUDI,E-TRON,BEV,True,204,53033025006
5YJYGDEF9L,WA,2020,TESLA,MODEL Y,BEV,True,291,53033007202
5YJ3E1EC2N,WA,2022,TESLA,MODEL 3,BEV,False,0,53011040202
5YJ3E1EA2N,WA,2022,TESLA,MODEL 3,BEV,False,0,53033022201
WA1VABGE9P,WA,2023,AUDI,E-TRON,BEV,False,0,53011040101
WBY1Z4C51F,WA,2015,BMW,I3,PHEV,True,72,53033022005
KNDCS3LF7P,WA,2023,KIA,NIRO,PHEV,True,33,53067012720
1C4JJXP6XP,WA,2023,JEEP,WRANGLER,PHEV,False,21,53011040703
W1KCG4EB1N,WA,2022,MERCEDES-BENZ,EQS-CLASS SEDAN,BEV,False,0,53033021300
1G1FZ6S08K,WA,2019,CHEVROLET,BOLT EV,BEV,True,238,53035080600
KMHC65LDXJ,WA,2018,HYUNDAI,IONIQ,PHEV,False,29,53011041010
2C4RC1S73N,WA,2022,CHRYSLER,PACIFICA,PHEV,True,32,53033028200
JTMEB3FV7M,WA,2021,TOYOTA,RAV4 PRIME,PHEV,True,42,53011040303
5YJSA1CP0D,WA,2013,TESLA,MODEL S,BEV,True,208,53033008101
JTDKN3DP1D,WA,2013,TOYOTA,PRIUS PLUG-IN,PHEV,False,6,53033030403
5YJSA1E23H,WA,2017,TESLA,MODEL S,BEV,True,210,53077001601
5YJXCDE24J,WA,2018,TESLA,MODEL X,BEV,True,238,53033025006
JTDKARFP1K,WA,2019,TOYOTA,PRIUS PRIME,PHEV,False,25,53033001702
KNDCD3LD7J,WA,2018,KIA,NIRO,PHEV,False,26,53011040605
WA1VABGE6K,WA,2019,AUDI,E-TRON,BEV,True,204,53033009500
WMZYU7C41J,WA,2018,MINI,COUNTRYMAN,PHEV,False,12,53035091100
1N4AZ1CV3N,WA,2022,NISSAN,LEAF,BEV,False,0,53033032323
KM8K33AG3P,WA,2023,HYUNDAI,KONA ELECTRIC,BEV,False,0,53033028200
KNDC3DLC5N,WA,2022,KIA,EV6,BEV,False,0,53077001000
WP0AD2A77F,WA,2015,PORSCHE,PANAMERA,PHEV,False,15,53033030305
WA1E2AFY6L,WA,2020,AUDI,Q5 E,PHEV,False,20,53033029505
1G1RA6S52H,WA,2017,CHEVROLET,VOLT,PHEV,True,53,53033024002
YSMED3KA9P,WA,2023,POLESTAR,PS2,BEV,False,0,53033006000
1N4AZ1CVXN,WA,2022,NISSAN,LEAF,BEV,False,0,53061053605
KM8KMDAF3P,WA,2023,HYUNDAI,IONIQ 5,BEV,False,0,53033021903
1N4AZ1CP4K,WA,2019,NISSAN,LEAF,BEV,True,150,53033008500
1G1FX6S06N,WA,2022,CHEVROLET,BOLT EV,BEV,False,0,53031950502
1N4AZ0CP5E,WA,2014,NISSAN,LEAF,BEV,True,84,53033020800
5YJ3E1EBXP,WA,2023,TESLA,MODEL 3,BEV,False,0,53035940000
5YJSA1E21F,WA,2015,TESLA,MODEL S,BEV,True,208,53033024200
WA1VABGE9K,WA,2019,AUDI,E-TRON,BEV,True,204,53035080700
JN1AZ0CPXB,WA,2011,NISSAN,LEAF,BEV,True,73,53067011810
1G1RB6S57H,WA,2017,CHEVROLET,VOLT,PHEV,True,53,53033023000
5YJ3E1ECXM,WA,2021,TESLA,MODEL 3,BEV,False,0,53033032318
1N4BZ0CP8H,WA,2017,NISSAN,LEAF,BEV,True,107,53033022703
WVWPP7AUXG,WA,2016,VOLKSWAGEN,E-GOLF,BEV,True,83,53033022300
KM8K33AG9L,WA,2020,HYUNDAI,KONA,BEV,True,258,53011041207
1C4RJXP64R,WA,2024,JEEP,WRANGLER,PHEV,False,21,53061052113
WBY73AW06P,WA,2023,BMW,I4,BEV,False,0,53033001600
KNDCR3L14P,WA,2023,KIA,NIRO,BEV,False,0,53033023801
5YJSA1AG8D,WA,2013,TESLA,MODEL S,BEV,True,208,53033022401
5YJXCBE22L,WA,2020,TESLA,MODEL X,BEV,True,293,53061052107
KNDRJDLH0N,WA,2022,KIA,SORENTO,PHEV,True,32,53035092500
1N4BZ0CP9H,WA,2017,NISSAN,LEAF,BEV,True,107,53033008800
WBY8P6C04L,WA,2020,BMW,I3,BEV,True,153,53033022603
1N4AZ1BP7L,WA,2020,NISSAN,LEAF,BEV,True,149,53035092400
WBY1Z2C5XE,WA,2014,BMW,I3,BEV,True,81,53033023604
JTMFB3FV5N,WA,2022,TOYOTA,RAV4 PRIME,PHEV,True,42,53033021804
1G1FY6S09M,WA,2021,CHEVROLET,BOLT EV,BEV,False,0,53011040407
55SWF4HB8G,WA,2016,MERCEDES-BENZ,C-CLASS,PHEV,False,11,53035090202
WBY1Z4C56F,WA,2015,BMW,I3,PHEV,True,72,53061052008
YV1BK0EP0L,WA,2020,VOLVO,V60,PHEV,False,22,53011040907
1N4AZ1CP3L,WA,2020,NISSAN,LEAF,BEV,True,149,53011040403
WP0AA2Y14N,WA,2022,PORSCHE,TAYCAN,BEV,False,0,53033022603
7SAXCBE52P,WA,2023,TESLA,MODEL X,BEV,False,0,53033022606
5UXTS1C02M,WA,2021,BMW,X3,PHEV,False,17,53033025704
5YJSA1H27E,WA,2014,TESLA,MODEL S,BEV,True,208,53033000202
3FA6P0SU7H,WA,2017,FORD,FUSION,PHEV,False,21,53033031102
5UXTA6C05M,WA,2021,BMW,X5,PHEV,True,30,53033032224
1G1FZ6S08P,WA,2023,CHEVROLET,BOLT EUV,BEV,False,0,53033020600
YV4H60CZ7N,WA,2022,VOLVO,XC90,PHEV,True,35,53033021904
LYVBR0DL9J,WA,2018,VOLVO,XC60,PHEV,False,17,53033022201
1G1RD6E46E,WA,2014,CHEVROLET,VOLT,PHEV,True,38,53033025601
5YJSA1CN7D,WA,2013,TESLA,MODEL S,BEV,True,208,53033032215
KNDJX3AE5G,WA,2016,KIA,SOUL,BEV,True,93,53033032323
5YJSA1E20L,WA,2020,TESLA,MODEL S,BEV,True,330,53011041400
1G1RB6S59H,WA,2017,CHEVROLET,VOLT,PHEV,True,53,53033032324
1C4RJYC63N,WA,2022,JEEP,GRAND CHEROKEE,PHEV,False,25,53033021400
1N4AZ1CV4N,WA,2022,NISSAN,LEAF,BEV,False,0,53033032316
5YJSA1E53N,WA,2022,TESLA,MODEL S,BEV,False,0,53033012100
JN1DF0BB9P,WA,2023,NISSAN,ARIYA,BEV,False,0,53033032213
4JGDM2EB2P,WA,2023,MERCEDES-BENZ,EQS-CLASS SUV,BEV,False,0,53033006300
KM8KNDAFXP,WA,2023,HYUNDAI,IONIQ 5,BEV,False,0,53033008102
1N4AZ1CP4J,WA,2018,NISSAN,LEAF,BEV,True,151,53033008500
WBY8P8C54K,WA,2019,BMW,I3,PHEV,True,126,53011040510
KNDJP3AEXG,WA,2016,KIA,SOUL,BEV,True,93,53033027100
7SAYGDEF2P,WA,2023,TESLA,MODEL Y,BEV,False,0,53033023401
1N4AZ1CPXL,WA,2020,NISSAN,LEAF,BEV,True,149,53033022702
5YJ3E1EC3P,WA,2023,TESLA,MODEL 3,BEV,False,0,53033029208
3FMTK3RMXP,WA,2023,FORD,MUSTANG MACH-E,BEV,False,0,53033029602
5YJSA1H22F,WA,2015,TESLA,MODEL S,BEV,True,208,53033024500
1C4JJXP69P,WA,2023,JEEP,WRANGLER,PHEV,False,21,53033031707
WB523CF01R,WA,2024,BMW,IX,BEV,False,0,53033009300
1G1FW6S04L,WA,2020,CHEVROLET,BOLT EV,BEV,True,259,53033009300
KNDCR3L1XP,WA,2023,KIA,NIRO,BEV,False,0,53035090501
1N4BZ1CP6K,WA,2019,NISSAN,LEAF,BEV,True,150,53035090502
5YJSA1E64N,WA,2022,TESLA,MODEL S,BEV,False,0,53061051928
5YJYGDEE3L,WA,2020,TESLA,MODEL Y,BEV,True,291,53033023300
JN1AZ0CP7B,WA,2011,NISSAN,LEAF,BEV,True,73,53033029403
3FMTK4SX3P,WA,2023,FORD,MUSTANG MACH-E,BEV,False,0,53033029405
JN1DF0CD1P,WA,2023,NISSAN,ARIYA,BEV,False,0,53011040303
1G1FW6S07N,WA,2022,CHEVROLET,BOLT EV,BEV,False,0,53011040416
JN1BF0BA8P,WA,2023,NISSAN,ARIYA,BEV,False,0,53033026200
5YJSA1E63M,WA,2021,TESLA,MODEL S,BEV,False,0,53033009500
1G1RH6E45D,WA,2013,CHEVROLET,VOLT,PHEV,True,38,53035092102
JHMZC5F15J,WA,2018,HONDA,CLARITY,PHEV,True,47,53011040812
5YJ3E1EC0N,WA,2022,TESLA,MODEL 3,BEV,False,0,53033029406
1V2DNPE80P,WA,2023,VOLKSWAGEN,ID.4,BEV,False,0,53033007202
1FTBW9CKXN,WA,2022,FORD,TRANSIT,BEV,False,0,53033030501
JN1AZ0CP4C,WA,2012,NISSAN,LEAF,BEV,True,73,53033006300
1FADP5EU6H,WA,2017,FORD,C-MAX,PHEV,False,20,53033008500
WBA7J2C52K,WA,2019,BMW,740E,PHEV,False,14,53033006600
5YJ3E1EA2J,WA,2018,TESLA,MODEL 3,BEV,True,215,53011040905
YV4BR00K9M,WA,2021,VOLVO,XC90,PHEV,False,18,53033023901
7SAXCDE53P,WA,2023,TESLA,MODEL X,BEV,False,0,53033023901
LYVBR0DM4K,WA,2019,VOLVO,XC60,PHEV,False,17,53033032011
1N4AZ1BVXN,WA,2022,NISSAN,LEAF,BEV,False,0,53033001100
1FADP5FU1H,WA,2017,FORD,C-MAX,PHEV,False,20,53033027500
3FMTK4SE4M,WA,2021,FORD,MUSTANG MACH-E,BEV,False,0,53033022005
7SAYGDEF1N,WA,2022,TESLA,MODEL Y,BEV,False,0,53033031207
JTMEB3FV8N,WA,2022,TOYOTA,RAV4 PRIME,PHEV,True,42,53035090700
5YJSA1CP6D,WA,2013,TESLA,MODEL S,BEV,True,208,53035092000
WBY33AW02P,WA,2023,BMW,I4,BEV,False,0,53033032321
YV4ED3UM8P,WA,2023,VOLVO,XC40,BEV,False,0,53035091002
5YJXCDE26J,WA,2018,TESLA,MODEL X,BEV,True,238,53061051938
1N4BZ0CP4G,WA,2016,NISSAN,LEAF,BEV,True,84,53033003602
5NMMCET11P,WA,2023,GENESIS,GV70,BEV,False,0,53033022201
3FMTK3SU6P,WA,2023,FORD,MUSTANG MACH-E,BEV,False,0,53015001900
1FTVW1EL9N,WA,2022,FORD,F-150,BEV,False,0,53033008500
3FA6P0SU0E,WA,2014,FORD,FUSION,PHEV,False,19,53077001702
1FTBW9CK7P,WA,2023,FORD,TRANSIT,BEV,False,0,53033023000
WA1VAAGE7M,WA,2021,AUDI,E-TRON,BEV,False,0,53033029305
JTDKN3DP2E,WA,2014,TOYOTA,PRIUS PLUG-IN,PHEV,False,6,53033031604
5YJ3E1EA7H,WA,2017,TESLA,MODEL 3,BEV,True,220,53033032213
JTDKN3DP2C,WA,2012,TOYOTA,PRIUS PLUG-IN,PHEV,False,6,53033001500
WA1E2AFY7L,WA,2020,AUDI,Q5 E,PHEV,False,20,53033025001
JTMAB3FVXP,WA,2023,TOYOTA,RAV4 PRIME,PHEV,True,42,53011040908
YV4ED3GB4N,WA,2022,VOLVO,C40,BEV,False,0,53033022006
5YJSA1H1XE,WA,2014,TESLA,MODEL S,BEV,True,208,53033001400
7SAYGAEE4P,WA,2023,TESLA,MODEL Y,BEV,False,0,53033032323
KNDCC3LG9K,WA,2019,KIA,NIRO,BEV,True,239,53031950602
WAUTPBFF8H,WA,2017,AUDI,A3,PHEV,False,16,53033006900
KNDCC3LDXJ,WA,2018,KIA,NIRO,PHEV,False,26,53033006300
1G1FY6S00L,WA,2020,CHEVROLET,BOLT EV,BEV,True,259,53033029604
1G1FX6S00H,WA,2017,CHEVROLET,BOLT EV,BEV,True,238,53011041007
1G1FY6S08N,WA,2022,CHEVROLET,BOLT EV,BEV,False,0,53067010200
YV4ED3UR9N,WA,2022,VOLVO,XC40,BEV,False,0,53033006000
5YJYGDEF7L,WA,2020,TESLA,MODEL Y,BEV,True,291,53033032220
YV4H600Z8N,WA,2022,VOLVO,XC90,PHEV,True,35,53033032207
3FMTK3SUXM,WA,2021,FORD,MUSTANG MACH-E,BEV,False,0,53033029701
5YJSA1CN7C,WA,2012,TESLA,MODEL S,BEV,True,265,53033023603
5YJ3E1EA8M,WA,2021,TESLA,MODEL 3,BEV,False,0,53033008102
WBY73AW02P,WA,2023,BMW,I4,BEV,False,0,53033027600
WVWKP7AU7G,WA,2016,VOLKSWAGEN,E-GOLF,BEV,True,83,53033023403
KNDJX3AE3G,WA,2016,KIA,SOUL,BEV,True,93,53033002000
KNDC3DLC3N,WA,2022,KIA,EV6,BEV,False,0,53033005600
5YJSA1E28G,WA,2016,TESLA,MODEL S,BEV,True,210,53033006400
LPSED3KA0M,WA,2021,POLESTAR,PS2,BEV,True,233,53035090700
KNDJX3AEXH,WA,2017,KIA,SOUL EV,BEV,True,93,53033032325
YV4H60DZ7N,WA,2022,VOLVO,XC60,PHEV,True,35,53033006701
7PDSGABL9N,WA,2022,RIVIAN,R1S,BEV,False,0,53033022902
2C4RC1N7XJ,WA,2018,CHRYSLER,PACIFICA,PHEV,True,33,53067010910
2C4RC1L79N,WA,2022,CHRYSLER,PACIFICA,PHEV,True,32,53033032010
1FADP3R47H,WA,2017,FORD,FOCUS,BEV,True,100,53033006600
KNDC3DLC9N,WA,2022,KIA,EV6,BEV,False,0,53029971800
1FADP5CU6E,WA,2014,FORD,C-MAX,PHEV,False,19,53033029403
1G1RC6S50H,WA,2017,CHEVROLET,VOLT,PHEV,True,53,53033023808
5YJSA1E15H,WA,2017,TESLA,MODEL S,BEV,True,210,53035090902
WA1E2AFY0L,WA,2020,AUDI,Q5 E,PHEV,False,20,53033032213
5YJ3E1EB3P,WA,2023,TESLA,MODEL 3,BEV,False,0,53033009600
WVWKR7AU4K,WA,2019,VOLKSWAGEN,E-GOLF,BEV,True,125,53033011902
1FADP5CU2E,WA,2014,FORD,C-MAX,PHEV,False,19,53033006500
WMW13DJ0XN,WA,2022,MINI,HARDTOP,BEV,False,0,53033001100
KM8K23AG2P,WA,2023,HYUNDAI,KONA ELECTRIC,BEV,False,0,53033028200
WBY1Z2C54G,WA,2016,BMW,I3,BEV,True,81,53033007002
7PDSGABA3P,WA,2023,RIVIAN,R1S,BEV,False,0,53033032317
5YJ3E1EB8N,WA,2022,TESLA,MODEL 3,BEV,False,0,53033024902
JN1DF0CD7P,WA,2023,NISSAN,ARIYA,BEV,False,0,53033029702
WAUVPBFF1G,WA,2016,AUDI,A3,PHEV,False,16,53033032321
WVGUNPE28M,WA,2021,VOLKSWAGEN,ID.4,BEV,False,0,53033021500
YV4BR0CL9M,WA,2021,VOLVO,XC90,PHEV,False,18,53033005902
WA1E2AFY3P,WA,2023,AUDI,Q5 E,PHEV,False,23,53033006900
KNDCT3L12P,WA,2023,KIA,NIRO,BEV,False,0,53033022402
YV4ED3UR2M,WA,2021,VOLVO,XC40,BEV,False,0,53033023300
5YJ3E1EAXM,WA,2021,TESLA,MODEL 3,BEV,False,0,53067011200
1N4BZ1CP3L,WA,2020,NISSAN,LEAF,BEV,True,215,53033027901
KM8K53AGXP,WA,2023,HYUNDAI,KONA ELECTRIC,BEV,False,0,53067012530
KNDPYDAH4P,WA,2023,KIA,SPORTAGE,PHEV,True,34,53033022001
1V25MPE80P,WA,2023,VOLKSWAGEN,ID.4,BEV,False,0,53033005000
1FT6W1EV0P,WA,2023,FORD,F-150,BEV,False,0,53033024001
W1N9M0KB2N,WA,2022,MERCEDES-BENZ,EQB-CLASS,BEV,False,0,53061052121
1V2WNPE8XP,WA,2023,VOLKSWAGEN,ID.4,BEV,False,0,53035080400
1N4AZ0CP8E,WA,2014,NISSAN,LEAF,BEV,True,84,53033029602
KNDRMDLH9N,WA,2022,KIA,SORENTO,PHEV,True,32,53011041309
SADHB2S14K,WA,2019,JAGUAR,I-PACE,BEV,True,234,53033025001
5YJSA1AC8D,WA,2013,TESLA,MODEL S,BEV,True,208,53033032224
WP0BA2Y1XM,WA,2021,PORSCHE,TAYCAN,BEV,False,0,53061051927
WA1VABGE3K,WA,2019,AUDI,E-TRON,BEV,True,204,53033024200
5UXTS1C00L,WA,2020,BMW,X3,PHEV,False,17,53033022702
3FA6P0PU0H,WA,2017,FORD,FUSION,PHEV,False,21,53033008500
3MW39FS07P,WA,2023,BMW,330E,PHEV,False,20,53033007102
WP0BB2Y13P,WA,2023,PORSCHE,TAYCAN,BEV,False,0,53033004500
1G1FW6S09H,WA,2017,CHEVROLET,BOLT EV,BEV,True,238,53033022501
5YJSA1DP9C,WA,2012,TESLA,MODEL S,BEV,True,265,53033021803
5YJSA1E46L,WA,2020,TESLA,MODEL S,BEV,True,337,53033022501
5YJSA1H20F,WA,2015,TESLA,MODEL S,BEV,True,208,53033031603
1G1FX6S05P,WA,2023,CHEVROLET,BOLT EV,BEV,False,0,53033023701
YV4BR0CL1M,WA,2021,VOLVO,XC90,PHEV,False,18,53033022001
5YJXCAE29L,WA,2020,TESLA,MODEL X,BEV,True,293,53033031605
5YJSA1DN7D,WA,2013,TESLA,MODEL S,BEV,True,208,53033007002
1G1RD6E43C,WA,2012,CHEVROLET,VOLT,PHEV,True,35,53033025006
1G1RD6S57H,WA,2017,CHEVROLET,VOLT,PHEV,True,53,53033031604
JTDKN3DP0C,WA,2012,TOYOTA,PRIUS PLUG-IN,PHEV,False,6,53033029304
5YJXCDE26K,WA,2019,TESLA,MODEL X,BEV,True,289,53033027600
1FTVW1EL5N,WA,2022,FORD,F-150,BEV,False,0,53061052803
1FMCU0EZ2N,WA,2022,FORD,ESCAPE,PHEV,True,38,53033023403
1N4AZ1BV4N,WA,2022,NISSAN,LEAF,BEV,False,0,53035080500
KNDCM3LD2N,WA,2022,KIA,NIRO,PHEV,False,26,53033007700
1G1FY6S02K,WA,2019,CHEVROLET,BOLT EV,BEV,True,238,53033006300
5YJSA1E57M,WA,2021,TESLA,MODEL S,BEV,False,0,53033025007
YV4BR0CL7M,WA,2021,VOLVO,XC90,PHEV,False,18,53031950604
JTDKAMFP8M,WA,2021,TOYOTA,PRIUS PRIME,PHEV,False,25,53033007002
JHMZC5F39J,WA,2018,HONDA,CLARITY,PHEV,True,47,53033024901
1C4RJYB63P,WA,2023,JEEP,GRAND CHEROKEE,PHEV,False,25,53033000602
KNDC3DLC6P,WA,2023,KIA,EV6,BEV,False,0,53033032006
7SAYGDEF9N,WA,2022,TESLA,MODEL Y,BEV,False,0,53011040712
KNDCT3L17P,WA,2023,KIA,NIRO,BEV,False,0,53033003000
5YJSA1E22K,WA,2019,TESLA,MODEL S,BEV,True,270,53011041310
5YJXCBE29L,WA,2020,TESLA,MODEL X,BEV,True,293,53033006100
WBY1Z4C55F,WA,2015,BMW,I3,PHEV,True,72,53033023000
5YJSA1H14E,WA,2014,TESLA,MODEL S,BEV,True,208,53033030902
WBY1Z4C51E,WA,2014,BMW,I3,PHEV,True,72,53077000401
1C4JJXP62P,WA,2023,JEEP,WRANGLER,PHEV,False,21,53033030007
JN1AZ0CP3B,WA,2011,NISSAN,LEAF,BEV,True,73,53033032320
JTDKARFP0L,WA,2020,TOYOTA,PRIUS PRIME,PHEV,False,25,53033005000
KNDCE3LG5K,WA,2019,KIA,NIRO,BEV,True,239,53033005600
3FA6P0PU8E,WA,2014,FORD,FUSION,PHEV,False,19,53033022006
JA4T5UA98P,WA,2023,MITSUBISHI,OUTLANDER,PHEV,True,38,53033028200
5YJSA1E55N,WA,2022,TESLA,MODEL S,BEV,False,0,53011041331
1G1RD6S59H,WA,2017,CHEVROLET,VOLT,PHEV,True,53,53011040605
1G1FW6S03L,WA,2020,CHEVROLET,BOLT EV,BEV,True,259,53033024701
7SAXCDE52P,WA,2023,TESLA,MODEL X,BEV,False,0,53033023901
WVGJNPE22N,WA,2022,VOLKSWAGEN,ID.4,BEV,False,0,53033032225
WA1F2AFY8N,WA,2022,AUDI,Q5,PHEV,False,23,53033006400
JN1AZ0CP0B,WA,2011,NISSAN,LEAF,BEV,True,73,53031950604
7SAXCBE52N,WA,2022,TESLA,MODEL X,BEV,False,0,53033032222
1C4JJXN60P,WA,2023,JEEP,WRANGLER,PHEV,False,21,53035940100
1G1FY6S02M,WA,2021,CHEVROLET,BOLT EV,BEV,False,0,53033005000
2C4RC1L7XP,WA,2023,CHRYSLER,PACIFICA,PHEV,True,32,53033028200
1N4AZ1CP8L,WA,2020,NISSAN,LEAF,BEV,True,149,53033032224
3FA6P0PUXH,WA,2017,FORD,FUSION,PHEV,False,21,53033008500
JTDKN3DP5F,WA,2015,TOYOTA,PRIUS PLUG-IN,PHEV,False,6,53033029001
7PDSGABL4P,WA,2023,RIVIAN,R1S,BEV,False,0,53011040609
JA4T5UA92P,WA,2023,MITSUBISHI,OUTLANDER,PHEV,True,38,53033028200
1N4AZ1CP0L,WA,2020,NISSAN,LEAF,BEV,True,149,53033006703
KM8JBDA20P,WA,2023,HYUNDAI,TUCSON,PHEV,True,33,53077000401
1G1FW6S05H,WA,2017,CHEVROLET,BOLT EV,BEV,True,238,53033000402
5YJ3E1EA6M,WA,2021,TESLA,MODEL 3,BEV,False,0,53033022803
1G1FZ6S00L,WA,2020,CHEVROLET,BOLT EV,BEV,True,259,53033004102
1C4JJXR63P,WA,2023,JEEP,WRANGLER,PHEV,False,21,53077000800
LYVBR0DL4K,WA,2019,VOLVO,XC60,PHEV,False,17,53033002100
7FCTGAAA7N,WA,2022,RIVIAN,R1T,BEV,False,0,53033022802
WA1M2BFZ7P,WA,2023,AUDI,Q4,BEV,False,0,53033006400
1N4BZ1DV1M,WA,2021,NISSAN,LEAF,BEV,False,0,53035090400
1FMCU0KZ8N,WA,2022,FORD,ESCAPE,PHEV,True,38,53033029405
7PDSGABA0P,WA,2023,RIVIAN,R1S,BEV,False,0,53033031800
1V2GNPE81P,WA,2023,VOLKSWAGEN,ID.4,BEV,False,0,53033021906
1G1RH6E43E,WA,2014,CHEVROLET,VOLT,PHEV,True,38,53067010600
JN1AF0BA6P,WA,2023,NISSAN,ARIYA,BEV,False,0,53033032331
7SAXCAE59N,WA,2022,TESLA,MODEL X,BEV,False,0,53033032704
7SAXCBE55P,WA,2023,TESLA,MODEL X,BEV,False,0,53033022805
7FCTGAAA6N,WA,2022,RIVIAN,R1T,BEV,False,0,53033021804
KNDCS3LF4P,WA,2023,KIA,NIRO,PHEV,True,33,53033020402
7SAYGAEE5N,WA,2022,TESLA,MODEL Y,BEV,False,0,53033032316
WBAJB1C53J,WA,2018,BMW,530E,PHEV,False,14,53033025008
5YJSA1H16E,WA,2014,TESLA,MODEL S,BEV,True,208,53033008101
KNDJX3AE9G,WA,2016,KIA,SOUL,BEV,True,93,53033022901
JTDACACU4P,WA,2023,TOYOTA,PRIUS,PHEV,True,39,53033004703
